state	value*	action*
12794 917.98445631 3
12795 741.56550533 3
12798 1056.81734229 3
12799 982.86772949 3
12800 1506.78790425 5
12801 1479.71575102 5
12802 1555.74081442 3
12803 1556.19555392 3
12804 1550.69640579 4
12805 1084.63926732 1
12806 1099.70834775 1
12807 1032.35434604 1
12808 901.03654452 5
12809 901.03654452 3
12810 1011.32457829 5
12811 1369.65412076 4
12812 1143.61014594 5
12813 742.85363587 4
12814 1229.25442031 3
12815 1284.58116579 3
12817 1097.18909028 2
12819 1203.20120443 3
12820 1452.29496880 3
12821 1559.24479259 3
12824 1224.19638520 1
12825 577.00480770 3
12826 771.20147380 1
12827 299.76801408 1
12828 86.28072994 1
12830 420.04637265 1
12831 0.00000000 2
12832 0.00000000 2
12834 735.55834407 3
12835 1623.28095017 3
12837 470.07507102 5
12840 773.94955685 3
12842 451.82985072 3
12845 0.00000000 2
12848 765.09374201 5
12849 758.55504466 2
12851 923.05055125 4
12852 279.52099726 4
12854 424.15632095 4
12856 379.48071674 2
12857 175.83438300 5
12859 0.00000000 2
12860 0.00000000 2
12861 131.32177651 3
12862 115.99667925 5
12866 0.00000000 1
12876 0.00000000 1
13002 9705.44885373 3
13004 9707.78587636 3
13005 9707.67072756 3
13008 9706.74187956 3
13009 9218.29293979 5
13010 9195.60603261 5
13012 9119.38458007 2
13014 9221.36833984 4
13017 8656.79796718 2
13018 8491.07150419 1
13019 8443.64283618 1
13020 8735.39957484 4
13021 8734.14947398 3
13023 8567.42435158 2
13024 8223.62824166 3
13025 8249.50895412 3
13027 8272.44322569 4
13028 8247.87540843 3
13031 7783.71923805 4
13033 7810.81801462 3
13035 7402.38360947 3
13036 7422.57263959 3
13037 7425.77111826 3
13039 7265.52901461 2
13041 7025.93237033 3
13042 7012.93864829 3
13043 7009.63880058 3
13044 6996.32433991 3
13046 6435.88213072 1
13048 6495.74307095 3
13049 6582.40299456 3
13050 6237.48918931 4
13051 5846.41085696 1
13052 5997.78388671 3
13053 6019.63324969 3
13054 6172.19501940 3
13055 6175.33863164 3
13058 5404.85011149 3
13059 5528.94658347 4
13060 5601.06496166 3
13061 5268.74924930 1
13062 5409.77989701 3
13063 4242.15143623 3
13064 4243.93414476 3
13068 0.00000000 1
13069 0.00000000 1
13071 0.00000000 1
13072 0.00000000 1
13074 0.00000000 1
13077 0.00000000 1
13079 0.00000000 1
13080 0.00000000 1
13082 0.00000000 1
13083 0.00000000 1
13087 0.00000000 1
13088 0.00000000 1
13090 0.00000000 1
13092 0.00000000 1
13094 0.00000000 1
13096 0.00000000 1
13097 0.00000000 1
13098 0.00000000 1
13099 0.00000000 1
13101 0.00000000 1
13103 0.00000000 1
13104 0.00000000 1
13105 0.00000000 1
13106 0.00000000 1
13110 0.00000000 1
13111 0.00000000 1
13112 0.00000000 1
13113 0.00000000 1
13114 0.00000000 1
13117 0.00000000 1
13120 0.00000000 1
13121 0.00000000 1
13122 0.00000000 1
13123 0.00000000 1
13124 0.00000000 1
13125 0.00000000 1
13128 0.00000000 1
13129 0.00000000 1
13130 0.00000000 1
13131 0.00000000 1
13133 0.00000000 1
13134 0.00000000 1
13135 0.00000000 1
13138 0.00000000 1
13139 0.00000000 1
13140 0.00000000 1
13142 0.00000000 1
13144 0.00000000 1
13145 0.00000000 1
13147 0.00000000 1
13152 0.00000000 1
13153 0.00000000 1
13156 0.00000000 1
13157 0.00000000 1
13158 0.00000000 1
13159 0.00000000 1
13160 0.00000000 1
13161 0.00000000 1
13164 0.00000000 1
13165 0.00000000 1
13166 0.00000000 1
13167 0.00000000 1
13168 0.00000000 1
13169 0.00000000 1
13170 0.00000000 1
13171 0.00000000 1
13172 0.00000000 1
13173 0.00000000 1
13174 0.00000000 1
13176 0.00000000 1
13177 0.00000000 1
13178 0.00000000 1
13180 0.00000000 1
13181 0.00000000 1
13184 0.00000000 1
13185 0.00000000 1
13186 0.00000000 1
13188 0.00000000 1
13189 0.00000000 1
13190 0.00000000 1
13191 0.00000000 1
13193 0.00000000 1
13194 0.00000000 1
13195 0.00000000 1
13196 0.00000000 1
13197 0.00000000 1
13198 0.00000000 1
13200 0.00000000 1
13201 0.00000000 1
13202 0.00000000 1
13203 0.00000000 1
13204 0.00000000 1
13205 0.00000000 1
13206 0.00000000 1
13210 0.00000000 4
13211 0.00000000 1
13212 0.00000000 1
13213 0.00000000 1
13216 0.00000000 1
13219 0.00000000 1
13220 0.00000000 1
13221 0.00000000 1
13222 0.00000000 1
13225 0.00000000 1
13227 0.00000000 1
13228 0.00000000 1
13230 0.00000000 1
13233 0.00000000 1
13235 0.00000000 1
13236 0.00000000 1
13241 0.00000000 1
13247 0.00000000 1
13249 0.00000000 1
13251 0.00000000 1
13252 0.00000000 1
13253 0.00000000 1
13256 0.00000000 1
13257 0.00000000 1
13258 0.00000000 1
13259 0.00000000 1
13260 0.00000000 1
13261 0.00000000 1
13262 0.00000000 1
13263 0.00000000 1
13264 0.00000000 1
13266 0.00000000 1
13268 0.00000000 2
13269 0.00000000 2
13270 168.95084748 3
13271 93.95084749 2
13272 137.80458496 4
13273 0.00000000 4
13274 219.64804239 3
13275 0.00000000 2
13278 0.00000000 1
13279 57.64661794 3
13280 0.00000000 1
13281 74.61484017 3
13282 135.51109548 3
13285 0.00000000 1
13287 197.23776869 3
13288 36.48160050 3
13289 0.00000000 1
13290 673.41805515 2
13297 678.25437279 2
13298 859.99125958 3
13299 934.78595438 3
13300 1539.37689284 4
13302 1544.37827145 4
13303 727.71356686 3
13306 886.93676413 3
13307 902.61835538 3
13308 487.40666648 1
13309 729.22902119 4
13310 812.58484193 4
13312 1505.12321533 3
13313 1430.56158729 3
13314 920.34208276 1
13317 1025.00312038 3
13318 385.51702772 1
13320 1009.06111052 5
13321 1106.14122290 2
13322 338.89242949 2
13323 736.34109082 3
13325 977.70664672 3
13326 1110.13804531 3
13327 0.00000000 2
13329 846.18963002 3
13330 944.38100684 3
13331 1606.41509446 3
13333 450.92237800 3
13334 1707.54804106 3
13336 861.20303611 5
13339 379.48849262 3
13340 573.94955689 1
13343 11.32110103 5
13344 0.00000000 2
13346 1057.87031763 4
13347 1033.81392778 4
13348 447.17874902 1
13352 399.83693575 2
13353 257.34107142 4
13355 373.24822307 3
13356 19.25223500 3
13357 458.06392218 4
13360 645.05849572 5
13361 621.63174439 5
13362 72.56213269 3
13363 333.37943808 2
13364 324.11436960 4
13365 340.95123236 4
13370 0.00000000 1
13374 0.00000000 1
13375 0.00000000 1
13378 0.00000000 1
13379 0.00000000 1
13502 9505.44885388 1
13505 9705.44885405 5
13508 9707.78587638 3
13509 9218.65494389 3
13510 9196.09968673 3
13511 9125.30212359 3
13512 9196.55211280 5
13513 9221.55211064 4
13515 9125.11833931 5
13516 8684.74104016 4
13517 8710.82069542 3
13518 8709.98830376 3
13519 8710.11189192 3
13520 8710.39948547 3
13523 8196.31590702 3
13524 8248.56784893 3
13525 8248.88253055 3
13526 8248.79320560 3
13528 7329.12507864 1
13529 7843.61496499 3
13530 7828.60614887 5
13531 7755.54311628 2
13532 7431.19250645 3
13535 7409.24841038 3
13536 7397.96872045 4
13538 7018.04393576 1
13539 7099.29216692 3
13540 6949.78030658 5
13541 6961.57390975 3
13542 6690.42564382 1
13543 6386.08817206 1
13544 6608.16133811 3
13547 6527.28496755 4
13548 6172.70515903 4
13552 5930.67048536 3
13553 6043.61814734 4
13554 5812.63623950 3
13557 5405.00920234 3
13560 0.00000000 1
13563 4247.94767810 3
13564 0.00000000 1
13567 0.00000000 1
13570 0.00000000 1
13571 0.00000000 1
13572 0.00000000 1
13574 0.00000000 1
13575 0.00000000 1
13576 0.00000000 1
13577 0.00000000 1
13582 0.00000000 1
13583 0.00000000 1
13586 0.00000000 1
13587 0.00000000 1
13588 0.00000000 1
13589 0.00000000 1
13590 0.00000000 1
13591 0.00000000 1
13592 0.00000000 1
13593 0.00000000 1
13595 0.00000000 1
13596 0.00000000 1
13597 0.00000000 1
13599 0.00000000 1
13603 0.00000000 1
13604 0.00000000 1
13608 0.00000000 1
13613 0.00000000 1
13614 0.00000000 1
13615 0.00000000 1
13616 0.00000000 1
13617 0.00000000 1
13618 0.00000000 1
13620 0.00000000 1
13622 0.00000000 1
13623 0.00000000 1
13624 0.00000000 1
13625 0.00000000 1
13627 0.00000000 1
13630 0.00000000 1
13631 0.00000000 1
13632 0.00000000 1
13634 0.00000000 1
13636 0.00000000 1
13637 0.00000000 1
13642 0.00000000 1
13643 0.00000000 1
13644 0.00000000 1
13645 0.00000000 1
13648 0.00000000 1
13649 0.00000000 1
13650 0.00000000 1
13651 0.00000000 1
13652 0.00000000 1
13654 0.00000000 1
13656 0.00000000 1
13657 0.00000000 1
13658 0.00000000 1
13660 0.00000000 1
13661 0.00000000 1
13662 0.00000000 1
13663 0.00000000 1
13664 0.00000000 1
13665 0.00000000 1
13668 0.00000000 1
13669 0.00000000 1
13670 0.00000000 1
13671 0.00000000 1
13674 0.00000000 1
13676 0.00000000 1
13677 0.00000000 1
13678 0.00000000 4
13679 0.00000000 1
13680 0.00000000 1
13681 0.00000000 1
13682 0.00000000 1
13683 0.00000000 1
13684 0.00000000 1
13685 0.00000000 1
13686 0.00000000 1
13687 0.00000000 1
13688 0.00000000 1
13689 0.00000000 1
13690 0.00000000 1
13691 0.00000000 1
13692 0.00000000 1
13693 0.00000000 1
13694 0.00000000 1
13695 0.00000000 1
13696 0.00000000 1
13697 0.00000000 1
13698 0.00000000 1
13700 0.00000000 1
13701 0.00000000 1
13702 0.00000000 1
13703 0.00000000 1
13704 0.00000000 1
13705 0.00000000 1
13706 0.00000000 1
13708 0.00000000 1
13709 0.00000000 1
13710 0.00000000 1
13711 0.00000000 1
13712 0.00000000 1
13713 0.00000000 1
13714 0.00000000 1
13715 0.00000000 1
13717 0.00000000 1
13718 0.00000000 4
13719 0.00000000 1
13721 0.00000000 1
13723 0.00000000 1
13725 0.00000000 1
13726 0.00000000 1
13727 0.00000000 1
13728 0.00000000 2
13729 0.00000000 1
13730 0.00000000 1
13733 0.00000000 1
13735 0.00000000 1
13736 0.00000000 1
13738 0.00000000 1
13739 0.00000000 1
13741 0.00000000 1
13743 0.00000000 1
13744 0.00000000 1
13749 0.00000000 1
13750 0.00000000 1
13751 0.00000000 1
13754 0.00000000 1
13755 0.00000000 1
13756 0.00000000 1
13758 0.00000000 1
13760 0.00000000 1
13761 0.00000000 1
13763 0.00000000 1
13765 0.00000000 2
13766 0.00000000 2
13767 0.00000000 1
13768 0.00000000 1
13769 0.00000000 1
13770 0.00000000 1
13771 0.00000000 1
13772 0.00000000 1
13774 0.00000000 1
13775 0.00000000 1
13776 0.00000000 1
13777 0.00000000 1
13779 0.00000000 1
13780 0.00000000 2
13781 79.11223643 3
13782 0.00000000 1
13783 142.45057577 4
13784 0.00000000 2
13785 0.00000000 2
13786 0.00000000 2
13788 0.00000000 1
13789 546.45329573 2
13790 0.00000000 2
13791 271.22634770 1
13792 839.23590275 3
13793 710.04149779 3
13794 616.14506904 3
13795 786.73520276 5
13797 553.25437281 1
13798 659.99125962 1
13799 629.92895207 3
13800 1245.60498106 3
13801 1322.48377443 3
13802 826.00331337 3
13804 615.37608527 4
13807 851.88297792 3
13808 775.43195478 3
13809 1351.56538452 5
13810 1330.50105452 5
13811 1442.87840194 3
13812 1441.65977435 3
13813 1328.59032682 2
13814 742.89223283 1
13815 721.35163819 1
13816 973.43094040 3
13817 728.37084523 4
13819 813.89913232 3
13820 1191.69669730 3
13822 564.86974949 5
13823 1097.37618451 3
13824 1095.09236534 4
13825 805.81934923 1
13826 805.03817294 2
13828 1159.93446262 2
13829 1305.04867218 3
13830 781.78806368 1
13831 182.91714113 4
13833 763.46293864 1
13834 893.64753237 2
13835 753.78165159 2
13839 6.85738913 1
13840 0.00000000 2
13842 586.74861249 3
13843 1219.08429756 2
13844 1335.19602221 3
13846 302.29079863 5
13848 506.07339049 3
13849 546.90912820 5
13855 851.55267183 5
13857 501.26284686 5
13858 419.59689221 2
13859 645.05849572 5
13860 445.08690526 4
13862 72.56213269 3
13863 272.51755291 4
13864 340.73952438 3
13865 178.25695475 4
13869 384.98688808 5
13870 24.69605544 5
13871 172.18944161 4
13878 0.00000000 1
13879 0.00000000 1
13885 0.00000000 1
14001 9730.44885370 4
14002 9706.76835207 3
14003 9632.78587637 2
14007 9707.67072765 3
14009 9196.55211233 3
14011 8807.04270439 1
14012 9196.36833836 5
14013 9196.55211365 3
14016 8731.23842286 3
14017 8710.02992320 3
14021 8064.89718632 1
14022 8285.70020094 3
14023 8269.90515456 5
14025 8201.62080233 3
14028 7820.69099545 3
14029 7842.02240750 3
14031 7628.60614891 1
14032 7433.76870657 3
14033 7427.73666195 3
14034 7412.67799989 3
14035 7176.22279805 1
14037 6990.19486772 3
14040 6854.45767502 3
14041 6507.45250174 5
14042 6577.14674253 5
14044 6348.57997021 2
14045 6024.61170223 1
14046 6363.65793711 4
14047 6155.66819811 5
14050 5717.56625601 3
14052 5830.86727463 3
14053 5577.07324532 1
14054 5737.63623952 2
14055 4502.97105608 3
14056 4516.55563030 3
14062 0.00000000 1
14063 0.00000000 1
14065 0.00000000 1
14066 0.00000000 1
14067 0.00000000 1
14069 0.00000000 1
14074 0.00000000 1
14075 0.00000000 1
14079 0.00000000 1
14080 0.00000000 1
14083 0.00000000 1
14084 0.00000000 1
14086 0.00000000 1
14089 0.00000000 1
14090 0.00000000 1
14095 0.00000000 1
14096 0.00000000 1
14097 0.00000000 1
14099 0.00000000 1
14100 0.00000000 1
14102 0.00000000 1
14105 0.00000000 1
14106 0.00000000 1
14107 0.00000000 1
14109 0.00000000 1
14110 0.00000000 1
14112 0.00000000 1
14113 0.00000000 1
14114 0.00000000 1
14115 0.00000000 1
14116 0.00000000 1
14117 0.00000000 1
14119 0.00000000 1
14120 0.00000000 1
14123 0.00000000 1
14124 0.00000000 1
14125 0.00000000 1
14126 0.00000000 1
14127 0.00000000 1
14128 0.00000000 1
14129 0.00000000 1
14130 0.00000000 1
14134 0.00000000 1
14135 0.00000000 1
14136 0.00000000 1
14137 0.00000000 1
14139 0.00000000 1
14140 0.00000000 1
14141 0.00000000 1
14142 0.00000000 1
14143 0.00000000 1
14144 0.00000000 1
14146 0.00000000 1
14147 0.00000000 1
14148 0.00000000 1
14149 0.00000000 1
14150 0.00000000 1
14153 0.00000000 1
14154 0.00000000 1
14155 0.00000000 1
14156 0.00000000 1
14158 0.00000000 1
14159 0.00000000 1
14161 0.00000000 1
14162 0.00000000 1
14163 0.00000000 1
14164 0.00000000 1
14165 0.00000000 1
14166 0.00000000 1
14167 0.00000000 1
14168 0.00000000 1
14169 0.00000000 1
14170 0.00000000 1
14172 0.00000000 1
14173 0.00000000 1
14174 0.00000000 1
14175 0.00000000 1
14176 0.00000000 1
14178 0.00000000 1
14179 0.00000000 1
14180 0.00000000 1
14181 0.00000000 1
14182 0.00000000 1
14183 0.00000000 1
14184 0.00000000 1
14185 0.00000000 1
14186 0.00000000 1
14187 0.00000000 1
14188 0.00000000 1
14189 0.00000000 1
14190 0.00000000 1
14191 0.00000000 1
14193 0.00000000 1
14195 0.00000000 1
14197 0.00000000 1
14198 0.00000000 1
14199 0.00000000 1
14200 0.00000000 1
14201 0.00000000 1
14203 0.00000000 1
14204 0.00000000 1
14205 0.00000000 1
14206 0.00000000 1
14207 0.00000000 2
14208 0.00000000 1
14209 0.00000000 1
14210 0.00000000 1
14211 0.00000000 1
14212 0.00000000 1
14213 0.00000000 1
14214 0.00000000 1
14215 0.00000000 1
14216 0.00000000 1
14217 0.00000000 1
14218 0.00000000 1
14219 0.00000000 1
14221 0.00000000 1
14222 0.00000000 1
14224 0.00000000 1
14225 0.00000000 1
14226 0.00000000 1
14227 0.00000000 1
14229 0.00000000 1
14230 0.00000000 1
14233 0.00000000 1
14234 0.00000000 1
14235 0.00000000 1
14236 0.00000000 1
14237 0.00000000 1
14238 0.00000000 1
14240 0.00000000 1
14241 0.00000000 1
14243 0.00000000 1
14244 0.00000000 1
14246 0.00000000 1
14247 0.00000000 1
14249 0.00000000 1
14251 0.00000000 1
14252 0.00000000 1
14255 0.00000000 1
14257 0.00000000 1
14258 0.00000000 1
14259 0.00000000 1
14262 0.00000000 1
14263 0.00000000 1
14266 0.00000000 1
14267 0.00000000 1
14268 0.00000000 1
14269 0.00000000 1
14270 0.00000000 1
14271 0.00000000 1
14272 0.00000000 1
14274 0.00000000 3
14276 0.00000000 2
14278 0.00000000 2
14279 43.23401459 3
14280 54.44273250 3
14281 0.00000000 2
14282 127.57857378 3
14283 0.00000000 3
14284 0.00000000 1
14285 0.00000000 1
14289 0.00000000 1
14291 74.82580225 4
14292 583.56382806 2
14294 590.97263700 1
14295 256.08626346 1
14296 0.00000000 1
14297 124.18161582 1
14298 427.07747226 4
14299 442.64167499 2
14300 685.17150354 5
14305 497.24994485 5
14307 757.86706429 3
14308 1407.83774527 4
14309 1382.83774527 3
14310 1399.26141998 3
14311 670.51190314 5
14313 886.80059726 3
14315 740.23166565 3
14317 874.68133229 5
14318 990.93161792 4
14319 1116.69669732 2
14320 1362.61693197 4
14321 1329.01227835 3
14324 1107.42490638 3
14325 878.04980044 3
14328 859.32611266 4
14329 905.09171216 4
14330 772.63399610 2
14331 540.82304173 3
14333 789.14176679 3
14334 900.80094760 3
14335 913.61403127 3
14336 0.00000000 2
14337 599.39432849 3
14338 709.67103174 4
14339 1315.25408686 3
14340 1334.03480540 3
14341 267.86620536 5
14342 1476.65929018 4
14343 1526.07040015 3
14344 719.01131731 4
14348 346.01323592 4
14351 250.98558058 3
14352 0.00000000 2
14354 768.16331893 3
14356 14.98686847 1
14357 320.78762129 5
14360 194.48059923 3
14361 175.72904615 4
14364 0.93892007 4
14365 246.97160604 5
14368 481.24536759 3
14369 421.09954190 3
14370 0.00000000 1
14372 181.70306011 4
14373 183.98858632 4
14378 0.00000000 1
14382 0.00000000 1
14386 0.00000000 1
14388 0.00000000 1
14502 9707.78587638 3
14504 9507.66589766 1
14505 9707.78587604 3
14506 9707.78587629 3
14507 9632.67072762 2
14509 9143.13457490 2
14510 9195.38008361 3
14513 9196.55211104 3
14514 8139.75113572 1
14515 8139.42643839 1
14516 8655.99106662 2
14518 8710.17605957 3
14520 8270.43690284 3
14522 8282.13272264 3
14523 8269.88138582 5
14524 7851.48532608 5
14525 7852.42598519 3
14526 7849.05093481 3
14527 7831.88776076 3
14528 7792.14322479 3
14533 7344.86195975 3
14534 7358.56658992 2
14536 6788.45905353 1
14537 6793.75994138 1
14538 6588.99774809 1
14539 6700.27012402 3
14543 6044.62807058 3
14544 6171.66069074 3
14545 6176.96404706 3
14546 6110.30805629 1
14547 6156.37869980 3
14549 4786.87049930 3
14550 4812.85204344 5
14553 0.00000000 1
14557 0.00000000 1
14558 0.00000000 1
14559 0.00000000 1
14562 0.00000000 1
14565 0.00000000 1
14567 0.00000000 1
14568 0.00000000 1
14569 0.00000000 1
14570 0.00000000 1
14572 0.00000000 1
14573 0.00000000 1
14576 0.00000000 1
14577 0.00000000 1
14579 0.00000000 1
14580 0.00000000 1
14582 0.00000000 1
14583 0.00000000 1
14585 0.00000000 1
14587 0.00000000 1
14588 0.00000000 1
14589 0.00000000 1
14590 0.00000000 1
14592 0.00000000 1
14593 0.00000000 1
14595 0.00000000 1
14598 0.00000000 1
14599 0.00000000 1
14602 0.00000000 1
14605 0.00000000 1
14607 0.00000000 1
14608 0.00000000 1
14609 0.00000000 1
14613 0.00000000 1
14616 0.00000000 1
14617 0.00000000 1
14618 0.00000000 1
14619 0.00000000 1
14620 0.00000000 1
14621 0.00000000 1
14622 0.00000000 1
14627 0.00000000 1
14628 0.00000000 1
14629 0.00000000 1
14632 0.00000000 1
14633 0.00000000 1
14634 0.00000000 1
14635 0.00000000 1
14636 0.00000000 1
14638 0.00000000 1
14639 0.00000000 1
14641 0.00000000 1
14642 0.00000000 1
14646 0.00000000 1
14647 0.00000000 1
14648 0.00000000 1
14649 0.00000000 1
14651 0.00000000 1
14652 0.00000000 1
14653 0.00000000 1
14654 0.00000000 1
14655 0.00000000 1
14656 0.00000000 2
14657 0.00000000 1
14658 0.00000000 1
14659 0.00000000 1
14660 0.00000000 1
14661 0.00000000 1
14663 0.00000000 1
14665 0.00000000 1
14666 0.00000000 1
14667 0.00000000 1
14668 0.00000000 1
14671 0.00000000 1
14672 0.00000000 1
14673 0.00000000 1
14674 0.00000000 1
14675 0.00000000 1
14677 0.00000000 1
14678 0.00000000 1
14679 0.00000000 4
14681 0.00000000 1
14682 0.00000000 1
14683 0.00000000 1
14684 0.00000000 1
14686 0.00000000 1
14687 0.00000000 1
14688 0.00000000 1
14689 0.00000000 1
14690 0.00000000 1
14691 0.00000000 1
14693 0.00000000 1
14694 0.00000000 1
14695 0.00000000 1
14696 0.00000000 1
14697 0.00000000 1
14698 0.00000000 1
14699 0.00000000 1
14700 0.00000000 1
14701 0.00000000 1
14703 0.00000000 1
14704 0.00000000 1
14705 0.00000000 1
14706 0.00000000 2
14707 0.00000000 1
14708 0.00000000 1
14710 0.00000000 1
14711 0.00000000 1
14712 0.00000000 1
14713 0.00000000 2
14714 0.00000000 1
14715 0.00000000 1
14716 0.00000000 1
14717 0.00000000 1
14718 0.00000000 1
14720 0.00000000 1
14721 0.00000000 1
14722 0.00000000 1
14723 0.00000000 1
14724 0.00000000 1
14725 0.00000000 1
14726 0.00000000 1
14727 0.00000000 1
14728 0.00000000 1
14729 0.00000000 1
14730 0.00000000 1
14731 0.00000000 1
14732 0.00000000 1
14733 0.00000000 1
14734 0.00000000 1
14735 0.00000000 1
14736 0.00000000 2
14737 0.00000000 1
14738 0.00000000 1
14739 0.00000000 1
14740 0.00000000 1
14741 0.00000000 1
14742 0.00000000 1
14743 0.00000000 1
14744 0.00000000 1
14745 0.00000000 1
14746 0.00000000 1
14748 0.00000000 1
14751 0.00000000 1
14753 0.00000000 1
14755 0.00000000 1
14756 0.00000000 1
14757 0.00000000 1
14759 0.00000000 1
14763 0.00000000 1
14764 0.00000000 1
14765 0.00000000 1
14767 0.00000000 1
14769 0.00000000 1
14773 0.00000000 2
14774 0.00000000 1
14775 0.00000000 1
14776 0.00000000 1
14777 0.00000000 1
14778 0.00000000 1
